0.5,100,10,97270.17335889883,0.004511117935180664
0.5,100,50,76036.04931894154,0.02061605453491211
0.5,100,100,65775.84378235924,0.03968167304992676
0.5,100,500,46557.385856196765,0.19822263717651367
0.5,100,1000,40741.60597517603,0.38762497901916504
0.5,100,2000,35693.698137948086,0.8233428001403809
0.5,100,5000,35871.165645285335,1.7914180755615234
0.5,200,10,104656.83545206419,0.004321575164794922
0.5,200,50,77353.03772649748,0.021242856979370117
0.5,200,100,55390.59976091139,0.04233694076538086
0.5,200,500,45732.34784020955,0.20191502571105957
0.5,200,1000,36887.017761237425,0.4129788875579834
0.5,200,2000,38782.77067990748,0.9802720546722412
0.5,200,5000,35451.25552003569,2.1154720783233643
0.5,300,10,100188.78671861632,0.004774332046508789
0.5,300,50,68825.000336288,0.024803876876831055
0.5,300,100,58375.36969472669,0.049982309341430664
0.5,300,500,44167.52395608891,0.2557981014251709
0.5,300,1000,38331.90708804016,0.45556187629699707
0.5,300,2000,36321.96850806394,0.9929161071777344
0.5,300,5000,34419.10374525541,2.3779613971710205
0.5,400,10,93305.68594122659,0.004152774810791016
0.5,400,50,67327.64080082251,0.023474931716918945
0.5,400,100,51900.66977640665,0.04799199104309082
0.5,400,500,41868.78183088324,0.2433018684387207
0.5,400,1000,38794.14065715024,0.4737269878387451
0.5,400,2000,37125.48459880767,0.9720487594604492
0.5,400,5000,35620.999700976645,2.372880220413208
0.5,500,10,104203.05900094475,0.005012035369873047
0.5,500,50,71060.62588792604,0.024830102920532227
0.5,500,100,59127.62738229489,0.04834771156311035
0.5,500,500,40370.4501984455,0.25200319290161133
0.5,500,1000,39940.07309836207,0.6145730018615723
0.5,500,2000,35117.673951581426,1.3146698474884033
0.5,500,5000,34902.30561203858,2.4675819873809814
0.5,600,10,102124.67751650045,0.007298707962036133
0.5,600,50,60802.25789467923,0.0294339656829834
0.5,600,100,49328.83351580564,0.056550025939941406
0.5,600,500,40578.42424394311,0.2838261127471924
0.5,600,1000,39201.06334147302,0.6081588268280029
0.5,600,2000,36049.101119765175,1.1848337650299072
0.5,600,5000,34954.55466053383,2.7809031009674072
0.5,700,10,101723.1148624423,0.005460977554321289
0.5,700,50,60951.04732824616,0.030595779418945312
0.5,700,100,54786.64921340757,0.06420612335205078
0.5,700,500,41719.08026672108,0.28801703453063965
0.5,700,1000,39356.83085974424,0.524055004119873
0.5,700,2000,38017.57429540945,1.056952714920044
0.5,700,5000,34901.077596856354,2.7599740028381348
0.6,100,10,83124.44935904772,0.004873991012573242
0.6,100,50,59431.11971177076,0.024815797805786133
0.6,100,100,51424.56512176581,0.05021166801452637
0.6,100,500,41936.57571973014,0.26070404052734375
0.6,100,1000,40299.105182278254,0.5358221530914307
0.6,100,2000,37353.911318023085,1.1154229640960693
0.6,100,5000,36008.344699900576,2.6314969062805176
0.6,200,10,92269.41415481636,0.006560087203979492
0.6,200,50,62565.85748077819,0.032671451568603516
0.6,200,100,56890.94610007814,0.06547307968139648
0.6,200,500,42686.7435766068,0.33212780952453613
0.6,200,1000,39382.74763101806,0.5974137783050537
0.6,200,2000,37027.17058264321,1.2071266174316406
0.6,200,5000,34805.017648355024,3.0212032794952393
0.6,300,10,88163.20264586,0.00668787956237793
0.6,300,50,57561.619995237845,0.035730838775634766
0.6,300,100,52754.31397703715,0.0627279281616211
0.6,300,500,40534.516865296544,0.29619574546813965
0.6,300,1000,37664.619693239256,0.6072819232940674
0.6,300,2000,37368.14102273552,1.2650270462036133
0.6,300,5000,35655.78696631802,3.1939351558685303
0.6,400,10,91436.53037751913,0.006341218948364258
0.6,400,50,63888.075122522154,0.03206801414489746
0.6,400,100,49871.17489136,0.06442689895629883
0.6,400,500,40973.01545326438,0.3253519535064697
0.6,400,1000,39835.8086596924,0.6631669998168945
0.6,400,2000,34662.898693423354,1.2216031551361084
0.6,400,5000,35390.70067426283,3.3387601375579834
0.6,500,10,97358.54389828228,0.00735783576965332
0.6,500,50,60711.84330754079,0.03586626052856445
0.6,500,100,51827.47998368197,0.07895517349243164
0.6,500,500,39277.34199993,0.3911130428314209
0.6,500,1000,38812.56586534087,0.7510290145874023
0.6,500,2000,37019.79595900444,1.5092830657958984
0.6,500,5000,35890.50076893932,3.578542947769165
0.6,600,10,72951.97803625542,0.006396770477294922
0.6,600,50,58912.187013223054,0.031313180923461914
0.6,600,100,49515.51923567732,0.06446123123168945
0.6,600,500,37135.4638462105,0.3552529811859131
0.6,600,1000,38419.26006143935,0.7228589057922363
0.6,600,2000,36408.63443432167,1.5784387588500977
0.6,600,5000,34596.94657449311,3.8898701667785645
0.6,700,10,86989.62818466798,0.007379293441772461
0.6,700,50,64264.253457188046,0.03871297836303711
0.6,700,100,57169.51011961868,0.09867382049560547
0.6,700,500,41233.52427424957,0.40753602981567383
0.6,700,1000,37585.75829637798,0.754518985748291
0.6,700,2000,35480.826213468834,1.6031696796417236
0.6,700,5000,36290.739771535336,3.929722309112549
0.7,100,10,90294.91785544151,0.008076906204223633
0.7,100,50,56110.95485985699,0.04099106788635254
0.7,100,100,56616.957264864286,0.07655978202819824
0.7,100,500,38097.92007196102,0.3510878086090088
0.7,100,1000,37687.515119083815,0.7396509647369385
0.7,100,2000,35344.3243250413,1.4207653999328613
0.7,100,5000,35340.70420783682,3.9183926582336426
0.7,200,10,79716.48913460468,0.009397029876708984
0.7,200,50,62019.953510977626,0.04400777816772461
0.7,200,100,49552.20179316956,0.07390713691711426
0.7,200,500,37515.10995867169,0.40025925636291504
0.7,200,1000,36688.53105770336,0.7512149810791016
0.7,200,2000,34762.458861201056,1.7232601642608643
0.7,200,5000,35574.06371260799,4.149103164672852
0.7,300,10,85475.01387016055,0.009537220001220703
0.7,300,50,59735.14292418723,0.04506397247314453
0.7,300,100,48222.53755269977,0.09017801284790039
0.7,300,500,38707.40358942969,0.45975518226623535
0.7,300,1000,36206.61188442267,0.9164562225341797
0.7,300,2000,36024.86322023162,1.8087139129638672
0.7,300,5000,34641.09710004261,4.279839038848877
0.7,400,10,73151.33910931947,0.009307146072387695
0.7,400,50,55396.11167549743,0.04734492301940918
0.7,400,100,51008.393106553114,0.09111690521240234
0.7,400,500,38583.31786837149,0.45364904403686523
0.7,400,1000,37304.159190342914,0.9341838359832764
0.7,400,2000,35476.359715546925,2.113701105117798
0.7,400,5000,34024.750335562974,5.108465194702148
0.7,500,10,87257.94478972835,0.01082301139831543
0.7,500,50,55113.471980174916,0.05646800994873047
0.7,500,100,47321.9754730356,0.11650896072387695
0.7,500,500,42341.87586946219,0.49418115615844727
0.7,500,1000,36302.15632730695,1.0091660022735596
0.7,500,2000,35059.46121417642,2.0033020973205566
0.7,500,5000,34885.90446822432,5.066515207290649
0.7,600,10,82482.15203675943,0.00829172134399414
0.7,600,50,52723.257334402384,0.04430699348449707
0.7,600,100,46882.048119883664,0.1009218692779541
0.7,600,500,38875.0118913511,0.5504720211029053
0.7,600,1000,36767.16899574381,1.0426781177520752
0.7,600,2000,36917.347521941025,2.1788711547851562
0.7,600,5000,35474.7147031697,5.2172629833221436
0.7,700,10,83148.71092592842,0.010192155838012695
0.7,700,50,57229.46852819543,0.05421304702758789
0.7,700,100,51303.20232132813,0.10493302345275879
0.7,700,500,38197.60774178267,0.5178029537200928
0.7,700,1000,37906.28198064844,0.9869110584259033
0.7,700,2000,35607.921474280636,2.1523749828338623
0.7,700,5000,35920.147676536,5.341354131698608
0.8,100,10,74319.27390062643,0.01116800308227539
0.8,100,50,46984.067644732364,0.05537009239196777
0.8,100,100,47408.65967146093,0.11308598518371582
0.8,100,500,38839.10585864556,0.516700267791748
0.8,100,1000,37002.66365263478,1.1656219959259033
0.8,100,2000,34847.76300027634,2.50455904006958
0.8,100,5000,34617.7010991461,5.626147747039795
0.8,200,10,83348.90856688417,0.012845993041992188
0.8,200,50,52531.63497072598,0.06427311897277832
0.8,200,100,49167.31883537281,0.12806987762451172
0.8,200,500,37732.183125460164,0.6723990440368652
0.8,200,1000,36270.291287782435,1.2941100597381592
0.8,200,2000,35172.60173549984,2.7019741535186768
0.8,200,5000,35351.794237280505,7.01038384437561
0.8,300,10,73151.6775125684,0.017860889434814453
0.8,300,50,54768.91747833324,0.0812070369720459
0.8,300,100,47794.40681297019,0.15463018417358398
0.8,300,500,37316.786777188056,0.7815968990325928
0.8,300,1000,36118.5671775893,1.4730958938598633
0.8,300,2000,34124.00388486504,2.8855361938476562
0.8,300,5000,34386.38861038376,7.115527868270874
0.8,400,10,75110.82006948226,0.014011144638061523
0.8,400,50,48589.64476189209,0.07558727264404297
0.8,400,100,47568.30421755342,0.14899516105651855
0.8,400,500,36866.085443175914,0.7461910247802734
0.8,400,1000,36497.19148276305,1.507944107055664
0.8,400,2000,36734.85046263102,2.8951258659362793
0.8,400,5000,34325.26048194714,7.257884979248047
0.8,500,10,74560.89722045106,0.014957904815673828
0.8,500,50,51360.217863435355,0.07562971115112305
0.8,500,100,42016.09907401232,0.15064001083374023
0.8,500,500,38924.515143597506,0.7365970611572266
0.8,500,1000,36261.615888628854,1.5974478721618652
0.8,500,2000,36508.70742242766,3.071423053741455
0.8,500,5000,35517.831191942285,7.976564884185791
0.8,600,10,76753.3488195515,0.018800973892211914
